state_abbr,latitude,longitude,name,administration,data_year,victims
WA,47.751073999999996,-120.74013899999999,Washington,W. Bush 2nd Term,2005,171
WA,47.751073999999996,-120.74013899999999,Washington,W. Bush 2nd Term,2006,177
WA,47.751073999999996,-120.74013899999999,Washington,W. Bush 2nd Term,2007,196
WA,47.751073999999996,-120.74013899999999,Washington,W. Bush 2nd Term,2008,240
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 1st Term,1993,19
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 1st Term,1994,40
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 1st Term,1995,45
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 1st Term,1996,43
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 2nd Term,1997,50
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 2nd Term,1999,49
WI,43.784440000000004,-88.787868,Wisconsin,Clinton 2nd Term,2000,47
WI,43.784440000000004,-88.787868,Wisconsin,Obama 1st Term,2009,54
WI,43.784440000000004,-88.787868,Wisconsin,Obama 1st Term,2010,93
WI,43.784440000000004,-88.787868,Wisconsin,Obama 1st Term,2011,80
WI,43.784440000000004,-88.787868,Wisconsin,Obama 1st Term,2012,70
WI,43.784440000000004,-88.787868,Wisconsin,Obama 2nd Term,2013,50
WI,43.784440000000004,-88.787868,Wisconsin,Obama 2nd Term,2014,53
WI,43.784440000000004,-88.787868,Wisconsin,Obama 2nd Term,2015,45
WI,43.784440000000004,-88.787868,Wisconsin,Obama 2nd Term,2016,39
WI,43.784440000000004,-88.787868,Wisconsin,Trump 1st Term,2017,47
WI,43.784440000000004,-88.787868,Wisconsin,Trump 1st Term,2018,53
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 1st Term,2001,61
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 1st Term,2002,34
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 1st Term,2003,31
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 1st Term,2004,38
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 2nd Term,2005,45
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 2nd Term,2006,85
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 2nd Term,2007,69
WI,43.784440000000004,-88.787868,Wisconsin,W. Bush 2nd Term,2008,95
WV,38.597626,-80.454903,West Virginia,Clinton 1st Term,1996,4
WV,38.597626,-80.454903,West Virginia,Clinton 2nd Term,1997,3
WV,38.597626,-80.454903,West Virginia,Clinton 2nd Term,1998,21
WV,38.597626,-80.454903,West Virginia,Clinton 2nd Term,1999,33
WV,38.597626,-80.454903,West Virginia,Clinton 2nd Term,2000,74
WV,38.597626,-80.454903,West Virginia,Obama 1st Term,2009,25
WV,38.597626,-80.454903,West Virginia,Obama 1st Term,2010,33
WV,38.597626,-80.454903,West Virginia,Obama 1st Term,2011,19
WV,38.597626,-80.454903,West Virginia,Obama 1st Term,2012,27
WV,38.597626,-80.454903,West Virginia,Obama 2nd Term,2013,58
WV,38.597626,-80.454903,West Virginia,Obama 2nd Term,2014,29
WV,38.597626,-80.454903,West Virginia,Obama 2nd Term,2015,42
WV,38.597626,-80.454903,West Virginia,Obama 2nd Term,2016,41
WV,38.597626,-80.454903,West Virginia,Trump 1st Term,2017,38
WV,38.597626,-80.454903,West Virginia,Trump 1st Term,2018,95
WV,38.597626,-80.454903,West Virginia,W. Bush 1st Term,2001,40
WV,38.597626,-80.454903,West Virginia,W. Bush 1st Term,2002,42
WV,38.597626,-80.454903,West Virginia,W. Bush 1st Term,2003,31
WV,38.597626,-80.454903,West Virginia,W. Bush 1st Term,2004,45
WV,38.597626,-80.454903,West Virginia,W. Bush 2nd Term,2005,46
WV,38.597626,-80.454903,West Virginia,W. Bush 2nd Term,2006,35
WV,38.597626,-80.454903,West Virginia,W. Bush 2nd Term,2007,44
WV,38.597626,-80.454903,West Virginia,W. Bush 2nd Term,2008,46
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 1st Term,1993,10
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 1st Term,1994,6
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 1st Term,1995,19
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 1st Term,1996,4
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 2nd Term,1997,6
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 2nd Term,1998,6
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 2nd Term,1999,2
WY,43.075967999999996,-107.29028400000001,Wyoming,Clinton 2nd Term,2000,9
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 1st Term,2009,8
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 1st Term,2010,2
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 1st Term,2011,2
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 1st Term,2012,2
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 2nd Term,2013,1
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 2nd Term,2015,2
WY,43.075967999999996,-107.29028400000001,Wyoming,Obama 2nd Term,2016,3
WY,43.075967999999996,-107.29028400000001,Wyoming,Trump 1st Term,2017,2
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 1st Term,2001,10
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 1st Term,2002,5
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 1st Term,2003,12
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 1st Term,2004,4
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 2nd Term,2005,3
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 2nd Term,2006,5
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 2nd Term,2007,21
WY,43.075967999999996,-107.29028400000001,Wyoming,W. Bush 2nd Term,2008,6
